,ortho,phon,cgram,islem,freqlemfilms2,freqfilms2,freqlemlivres,freqlivres,p_cvcv,cvcv,nbsyll,nblettres
134158,timbrer,t5bRe,VER,1,1.38,0.05,1.22,0.0,CVCCV,CVCCCVC,2,7
134163,timbré,t5bRe,ADJ,1,1.57,0.83,2.36,0.88,CVCCV,CVCCCV,2,6
134248,tirade,tiRad,NOM,1,1.55,1.25,4.05,3.18,CVCVC,CVCVCV,2,6
134250,tirage,tiRaZ,NOM,1,3.76,3.01,6.01,5.07,CVCVC,CVCVCV,2,6
134344,tireur,tiR9R,NOM,1,18.09,12.83,8.72,5.41,CVCVC,CVCVVC,2,6
134359,tisane,tizan,NOM,1,2.86,2.15,4.8,3.78,CVCVC,CVCVCV,2,6
134420,titane,titan,NOM,1,1.69,1.69,0.2,0.2,CVCVC,CVCVCV,2,6
134449,titrer,titRe,VER,1,1.75,0.03,1.08,0.34,CVCCV,CVCCVC,2,6
134502,tocard,tokaR,NOM,1,1.27,0.94,1.08,0.74,CVCVC,CVCVCC,2,6
134613,tomate,tomat,NOM,1,20.77,7.88,13.31,5.74,CVCVC,CVCVCV,2,6
134621,tombal,t§bal,ADJ,1,2.71,0.14,2.7,0.0,CVCVC,CVCCVC,2,6
134663,tombeur,t§b9R,NOM,1,2.13,1.94,1.01,0.74,CVCVC,CVCCVVC,2,7
134698,tondeur,t§d9R,NOM,1,2.04,0.04,2.3,0.61,CVCVC,CVCCVVC,2,7
134722,tonic,tonik,NOM,1,2.04,1.93,0.2,0.2,CVCVC,CVCVC,2,5
134775,tonnelle,tonEl,NOM,1,0.62,0.61,3.51,2.84,CVCVC,CVCCVCCV,2,8
134790,tonsure,t§syR,NOM,1,0.85,0.85,0.88,0.81,CVCVC,CVCCVCV,2,7
134875,torcher,tORSe,VER,1,3.2,1.23,5.54,1.89,CVCCV,CVCCCVC,2,7
134888,torchon,tORS§,NOM,1,3.48,2.95,10.14,7.23,CVCCV,CVCCCVC,2,7
134896,tordant,tORd@,ADJ,1,1.65,1.25,0.88,0.61,CVCCV,CVCCVCC,2,7
134930,tordu,tORdy,ADJ,1,7.76,4.1,14.8,4.46,CVCCV,CVCCV,2,5
134989,torride,toRid,ADJ,1,1.96,1.7,4.32,3.18,CVCVC,CVCCVCV,2,7
135045,tortue,tORty,NOM,1,5.34,4.0,6.22,4.66,CVCCV,CVCCVV,2,6
135084,tortu,tORty,ADJ,1,0.69,0.0,0.68,0.07,CVCCV,CVCCV,2,5
135115,total,total,NOM,1,3.86,3.66,9.66,9.53,CVCVC,CVCVC,2,5
135122,totem,totEm,NOM,1,1.42,1.27,1.35,0.81,CVCVC,CVCVC,2,5
135140,toubib,tubib,NOM,1,6.62,5.71,13.72,11.35,CVCVC,CVVCVC,2,6
135269,tourelle,tuREl,NOM,1,1.71,1.53,3.92,1.69,CVCVC,CVVCVCCV,2,8
135318,tourment,tuRm@,NOM,1,7.3,2.94,12.3,5.41,CVCCV,CVVCCVCC,2,8
135333,tournant,tuRn@,ADJ,1,1.42,0.58,7.09,4.59,CVCCV,CVVCCVCC,2,8
135379,tourné,tuRne,ADJ,1,3.62,2.63,8.51,4.73,CVCCV,CVVCCV,2,6
135405,tournis,tuRni,NOM,1,0.58,0.58,1.62,1.62,CVCCV,CVVCCVC,2,7
138120,tulipe,tylip,NOM,1,2.63,1.53,2.91,0.54,CVCVC,CVCVCV,2,6
138139,tumeur,tym9R,NOM,1,7.96,6.7,1.89,1.28,CVCVC,CVCVVC,2,6
138156,tunique,tynik,NOM,1,1.32,1.07,10.27,8.04,CVCVC,CVCVCVV,2,7
138166,turban,tyRb@,NOM,1,0.72,0.66,7.3,6.08,CVCCV,CVCCVC,2,6
138189,turbo,tyRbo,NOM,1,1.19,1.03,0.54,0.54,CVCCV,CVCCV,2,5
138200,turco,tyRko,NOM,1,0.61,0.61,0.07,0.0,CVCCV,CVCCV,2,5
138266,tutelle,tytEl,NOM,1,2.0,2.0,2.43,2.43,CVCVC,CVCVCCV,2,7
138268,tuteur,tyt9R,NOM,1,4.6,3.28,2.36,2.03,CVCVC,CVCVVC,2,6
138351,typhus,tifys,NOM,1,1.74,1.74,1.76,1.76,CVCVC,CVCCVC,2,6
138354,typique,tipik,ADJ,1,9.34,8.62,2.84,2.3,CVCVC,CVCVCVV,2,7
138894,vacance,vak@s,NOM,1,67.9,0.29,82.57,0.88,CVCVC,CVCVCCV,2,7
138924,vaccin,vaks5,NOM,1,6.54,5.01,4.93,4.12,CVCCV,CVCCVC,2,6
139082,vainqueur,v5k9R,ADJ,1,4.02,2.89,6.89,5.2,CVCVC,CVVCCVVVC,2,9
139083,vainqueur,v5k9R,NOM,1,9.1,6.71,11.35,5.74,CVCVC,CVVCCVVVC,2,9
139154,valide,valid,ADJ,1,2.31,1.72,3.38,1.55,CVCVC,CVCVCV,2,6
139201,valser,valse,VER,1,1.93,1.33,5.14,2.43,CVCCV,CVCCVC,2,6
139245,vandale,v@dal,NOM,1,1.14,0.33,0.88,0.47,CVCVC,CVCCVCV,2,7
139303,vantard,v@taR,NOM,1,1.6,1.06,0.14,0.07,CVCVC,CVCCVCC,2,7
139377,vareuse,vaR2z,NOM,1,0.81,0.56,8.24,6.82,CVCVC,CVCVVCV,2,7
139400,varice,vaRis,NOM,1,0.67,0.01,1.76,0.0,CVCVC,CVCVCV,2,6
139465,vassal,vasal,NOM,1,2.24,1.77,4.39,1.49,CVCVC,CVCCVC,2,6
139515,vautour,votuR,NOM,1,5.89,2.41,4.39,2.57,CVCVC,CVVCVVC,2,7
139529,vautrer,votRe,VER,1,2.73,1.07,10.27,1.62,CVCCV,CVVCCVC,2,7
139673,veinard,vEnaR,ADJ,1,1.75,1.28,1.22,0.81,CVCVC,CVVCVCC,2,7
139674,veinard,vEnaR,NOM,1,5.79,4.33,1.89,0.88,CVCVC,CVVCVCC,2,7
139762,vénal,venal,ADJ,1,0.54,0.45,1.76,0.81,CVCVC,CVCVC,2,5
139779,vendange,v@d@Z,NOM,1,1.54,0.17,3.38,0.95,CVCVC,CVCCVCCV,2,8
139793,vendeur,v@d9R,NOM,1,16.84,11.3,18.65,4.93,CVCVC,CVCCVVC,2,7
139914,vengeur,v@Z9R,ADJ,1,1.54,0.94,3.85,1.89,CVCVC,CVCCVVC,2,7
139915,vengeur,v@Z9R,NOM,1,1.27,1.15,1.08,0.68,CVCVC,CVCCVVC,2,7
139980,ventouse,v@tuz,NOM,1,0.69,0.44,4.66,1.76,CVCVC,CVCCVVCV,2,8
140015,vénus,venys,NOM,1,0.56,0.56,0.41,0.41,CVCVC,CVCVC,2,5
140092,verger,vERZe,NOM,1,3.13,2.54,11.69,5.88,CVCCV,CVCCVC,2,6
140221,vernis,vERni,NOM,1,2.81,2.81,9.8,9.8,CVCCV,CVCCVC,2,6
140234,vérole,veROl,NOM,1,0.79,0.79,3.58,3.45,CVCVC,CVCVCV,2,6
140301,versant,vERs@,NOM,1,0.59,0.53,10.68,8.92,CVCCV,CVCCVCC,2,7
140326,verser,vERse,VER,1,31.2,4.62,53.99,9.86,CVCCV,CVCCVC,2,6
140332,verset,vERsE,NOM,1,2.46,1.43,4.39,2.03,CVCCV,CVCCVC,2,6
140337,versé,vERse,ADJ,1,1.02,0.96,1.62,1.15,CVCCV,CVCCV,2,5
140354,verso,vERso,NOM,1,0.62,0.61,1.96,1.82,CVCCV,CVCCV,2,5
140431,vespa,vEspa,NOM,1,1.19,1.19,0.68,0.61,CVCCV,CVCCV,2,5
140481,vêtir,vetiR,VER,1,7.67,1.55,63.85,3.18,CVCVC,CVCVC,2,5
140518,veuvage,v9vaZ,NOM,1,0.78,0.78,2.84,2.5,CVCVC,CVVCVCV,2,7
140547,vexer,vEkse,VER,1,15.56,4.3,11.76,2.57,CVCCV,CVCVC,2,5
140551,vexé,vEkse,ADJ,1,0.67,0.25,6.28,4.32,CVCCV,CVCV,2,4
140579,vibrant,vibR@,ADJ,1,0.86,0.56,6.89,1.89,CVCCV,CVCCVCC,2,7
140598,vibrer,vibRe,VER,1,4.73,2.06,24.53,8.31,CVCCV,CVCCVC,2,6
140616,vicaire,vikER,NOM,1,0.71,0.68,2.57,2.23,CVCVC,CVCVVCV,2,7
140700,vidange,vid@Z,NOM,1,1.29,1.09,1.55,1.35,CVCVC,CVCVCCV,2,7
140752,videur,vid9R,NOM,1,1.48,1.24,1.22,0.74,CVCVC,CVCVVC,2,6
140875,vigile,viZil,NOM,1,3.44,2.09,1.42,0.68,CVCVC,CVCVCV,2,6
141008,vinyle,vinil,NOM,1,0.7,0.34,0.74,0.74,CVCVC,CVCVCV,2,6
141100,vipère,vipER,NOM,1,4.84,3.42,5.41,3.31,CVCVC,CVCVCV,2,6
141104,virage,viRaZ,NOM,1,6.75,5.98,12.91,8.72,CVCVC,CVCVCV,2,6
141113,viral,viRal,ADJ,1,1.19,0.35,0.61,0.07,CVCVC,CVCVC,2,5
141183,viril,viRil,ADJ,1,4.82,2.81,10.68,4.53,CVCVC,CVCVC,2,5
141253,viseur,viz9R,NOM,1,1.93,1.48,1.22,1.08,CVCVC,CVCVVC,2,6
141331,visqueux,visk2,ADJ,1,1.71,0.94,7.43,4.12,CVCCV,CVCCVVVC,2,8
141352,vista,vista,NOM,1,0.86,0.86,0.14,0.14,CVCCV,CVCCV,2,5
141378,vital,vital,ADJ,1,12.24,4.17,9.8,4.86,CVCVC,CVCVC,2,5
141415,vitré,vitRe,ADJ,1,0.57,0.06,15.61,1.62,CVCCV,CVCCV,2,5
141451,vivace,vivas,ADJ,1,0.52,0.35,4.66,3.58,CVCVC,CVCVCV,2,6
141549,vocal,vokal,ADJ,1,4.63,1.13,3.72,0.68,CVCVC,CVCVC,2,5
141682,volage,volaZ,ADJ,1,1.79,1.69,1.62,1.62,CVCVC,CVCVCV,2,6
141730,volcan,vOlk@,NOM,1,5.5,4.52,5.34,3.85,CVCCV,CVCCVC,2,6
141771,voleur,vol9R,ADJ,1,8.35,4.94,5.95,2.3,CVCVC,CVCVVC,2,6
141869,vomir,vomiR,VER,1,26.12,13.75,23.31,11.62,CVCVC,CVCVC,2,5
141901,vorace,voRas,ADJ,1,0.95,0.56,4.19,2.64,CVCVC,CVCVCV,2,6
142458,zarbi,zaRbi,ADJ,1,0.7,0.63,0.14,0.14,CVCCV,CVCCV,2,5
142503,zénith,zenit,NOM,1,0.63,0.63,3.38,3.38,CVCVC,CVCVCC,2,6
142690,zyklon,zikl§,NOM,1,0.82,0.82,0.0,0.0,CVCCV,CVCCVC,2,6
