Word,phon,lemme,cgram,freqlemfilms2,freqfilms2,freqlivres,nbhomoph,islem,nblettres,nbsyll,cv-cv,cgramortho,pld20,Mlex puPhon,Mlex pld20,Mlex fb,Mlex ff,freq_comb,freq_comb_2,Word,nbphons,Pulexique,PUmMlex,maxPU,finalPU
corvée,kORve,corvée,NOM,6.32,4.05,10.74,2,1,6,2,CVC-CV,NOM,1.8,5,1.8,10.74000008,4.05,1.169968176,2.53879371,corvée,5,5,5,5,TRUE
conquête,k§kEt,conquête,NOM,5.95,3.85,10.88,2,1,8,2,CV-CVC,NOM,1.65,2,2.5,10.87999998,3.85,1.168202746,2.532900403,conquête,5,4,2,4,FALSE
frangin,fR@Z5,frangin,NOM,9.03,7.29,7.43,2,1,7,2,CCV-CV,NOM,1.75,5,1.9,7.42999991,7.29,1.167907807,2.531916454,frangin,5,5,5,5,TRUE
virage,viRaZ,virage,NOM,6.75,5.98,8.72,2,1,6,2,CV-CVC,NOM,1.55,5,1.6,8.71999989,5.98,1.167317331,2.529947084,virage,5,5,5,5,TRUE
baleine,balEn,baleine,NOM,16.68,11.52,3.11,2,1,7,2,CV-CVC,NOM,1.5,5,1.7,3.10999998,11.52,1.165244326,2.523038664,baleine,5,5,5,5,TRUE
complot,k§plo,complot,NOM,10.45,9.82,4.8,2,1,7,2,CV-CCV,NOM,1.8,5,2.7,4.79999995,9.82,1.164947371,2.522049749,complot,5,5,5,5,TRUE
bazar,bazaR,bazar,NOM,8.36,8.18,6.42,3,1,5,2,CV-CVC,NOM,1.15,5,1.35,6.42000008,8.18,1.164352858,2.520070436,bazar,5,5,5,5,TRUE
musette,myzEt,musette,NOM,0.77,0.75,13.78,2,1,7,2,CV-CVC,NOM,1.65,5,1.85,13.77999986,0.75,1.16226561,2.513126959,musette,5,4,5,5,TRUE
préfet,pRefE,préfet,NOM,7.56,7.42,7.09,2,1,6,2,CCV-CV,NOM,1.9,5,1.95,7.08999997,7.42,1.161667412,2.511138587,préfet,5,5,5,5,TRUE
licence,lis@s,licence,NOM,8.27,7.37,7.03,2,1,7,2,CV-CVC,NOM,1.9,5,2,7.03000009,7.37,1.158362495,2.500166164,licence,5,5,5,5,TRUE
poker,pokER,poker,NOM,10.76,10.62,3.78,2,1,5,2,CV-CVC,NOM,1.55,5,1.85,3.78000004,10.62,1.158362493,2.500166159,poker,5,3,5,5,TRUE
cantine,k@tin,cantine,NOM,4.23,3.76,10.61,2,1,7,2,CV-CVC,NOM,1.6,5,1.75,10.61000001,3.76,1.157456768,2.497162939,cantine,5,5,5,5,TRUE
cuvette,kyvEt,cuvette,NOM,2.49,2.38,11.82,2,1,7,2,CV-CVC,NOM,1.8,5,1.85,11.82000014,2.38,1.152288349,2.480056787,cuvette,5,4,5,5,TRUE
pétrin,petR5,pétrin,NOM,10.89,10.82,3.18,2,1,6,2,CV-CCV,NOM,1.6,5,1.85,3.17999998,10.82,1.146128035,2.459737508,pétrin,5,5,5,5,TRUE
faillite,fajit,faillite,NOM,6.94,6.74,7.16,2,1,8,2,CV-YVC,NOM,1.8,5,1.9,7.16000002,6.74,1.143014801,2.449497636,faillite,5,5,5,5,TRUE
fardeau,faRdo,fardeau,NOM,7.56,7,6.89,2,1,7,2,CVC-CV,NOM,1.65,5,1.8,6.88999994,7,1.142702244,2.448470662,fardeau,5,5,5,5,TRUE
buisson,b8is§,buisson,NOM,7.73,3.81,10,2,1,7,2,CYV-CV,NOM,1.9,5,2.8,10.00000012,3.81,1.140193682,2.440235316,buisson,5,5,5,5,TRUE
baptême,batEm,baptême,NOM,4.84,4.41,9.39,2,1,7,2,CV-CVC,NOM,1.85,5,1.95,9.39000006,4.41,1.139879088,2.439203424,baptême,5,5,5,5,TRUE
antenne,@tEn,antenne,NOM,11.59,10.08,3.65,2,1,7,2,V-CVC,NOM,1.45,3,1.8,3.64999997,10.08,1.137670536,2.431964785,antenne,4,4,3,4,TRUE
quinzaine,k5zEn,quinzaine,NOM,2.02,2.01,11.69,2,1,9,2,CV-CVC,NOM,1.9,4,1.9,11.68999994,2.01,1.136720565,2.428854209,quinzaine,5,4,4,4,FALSE
piqûre,pikyR,piqûre,NOM,11.41,7.59,6.08,2,1,6,2,CV-CVC,NOM,1.8,4,1.9,6.08000004,7.59,1.135768516,2.425738637,piqûre,5,4,4,4,FALSE
tomate,tomat,tomate,NOM,20.77,7.88,5.74,2,1,6,2,CV-CVC,NOM,1.8,5,1.85,5.74000005,7.88,1.134177109,2.420534824,tomate,5,5,5,5,TRUE
cordon,kORd§,cordon,NOM,5.21,4.42,9.19,3,1,6,2,CVC-CV,NOM,1.7,5,2.4,9.18999991,4.42,1.133858122,2.419492364,cordon,5,5,5,5,TRUE
saveur,sav9R,saveur,NOM,3.52,3.11,10.41,2,1,6,2,CV-CVC,NOM,1.55,4,1.6,10.40999988,3.11,1.130976688,2.410084956,saveur,5,4,4,4,FALSE
fourneau,fuRno,fourneau,NOM,2.26,1.13,12.3,2,1,8,2,CVC-CV,NOM,1.75,5,1.85,12.29999997,1.13,1.128076012,2.4006315,fourneau,5,5,5,5,TRUE
entente,@t@t,entente,NOM,2.82,2.72,10.68,2,1,7,2,V-CVC,NOM,1.4,4,1.75,10.67999993,2.72,1.127104796,2.397470017,entente,4,4,4,4,TRUE
pendule,p@dyl,pendule,NOM,4.78,3.37,9.86,2,1,7,2,CV-CVC,NOM,1.9,5,1.95,9.86000012,3.37,1.121559848,2.379456341,pendule,5,5,5,5,TRUE
tricot,tRiko,tricot,NOM,1.44,1.25,11.96,2,1,6,2,CCV-CV,NOM,1.6,5,1.7,11.95999995,1.25,1.120902816,2.377325939,tricot,5,5,5,5,TRUE
monture,m§tyR,monture,NOM,2.21,1.61,11.55,2,1,7,2,CV-CVC,NOM,1.75,2,2.7,11.55000012,1.61,1.119255893,2.371989648,monture,5,4,2,4,FALSE
épave,epav,épave,NOM,7.5,6.52,6.28,2,1,5,2,V-CVC,NOM,1.85,4,1.9,6.28000001,6.52,1.10720997,2.333123888,épave,4,4,4,4,TRUE
couture,kutyR,couture,NOM,5.52,4.31,8.45,2,1,7,2,CV-CVC,NOM,1.6,5,1.7,8.45000003,4.31,1.105850675,2.328756392,couture,5,5,5,5,TRUE
maïs,mais,maïs,NOM,6.33,6.33,6.42,1,1,4,2,CV-VC,NOM,1.6,4,1.7,6.42000008,6.33,1.105510187,2.327662962,maïs,4,4,4,4,TRUE
osier,ozje,osier,NOM,0.35,0.35,12.3,3,1,5,2,V-CYV,NOM,1.45,2,1.75,12.29999997,0.35,1.102090524,2.316694049,osier,4,3,2,3,FALSE
coquille,kokij,coquille,NOM,4.92,3.19,9.46,2,1,8,2,CV-CVY,NOM,1.9,5,1.95,9.45999989,3.19,1.102090522,2.31669404,coquille,5,5,5,5,TRUE
labeur,lab9R,labeur,NOM,3.73,3.71,8.85,2,1,6,2,CV-CVC,NOM,1.75,4,1.75,8.84999999,3.71,1.098989639,2.306767866,labeur,5,4,4,4,FALSE
lézard,lezaR,lézard,NOM,6.16,4.9,7.5,2,1,6,2,CV-CVC,NOM,1.85,5,1.9,7.50000008,4.9,1.093421688,2.288992676,lézard,5,5,5,5,TRUE
aurore,oROR,aurore,NOM,3.68,3.01,9.39,2,1,6,2,V-CVC,NOM,1.75,4,1.8,9.39000006,3.01,1.093421687,2.288992673,aurore,4,4,4,4,TRUE
muraille,myRaj,muraille,NOM,2.61,1.28,11.01,2,1,8,2,CV-CVY,NOM,1.75,5,1.8,11.01000007,1.28,1.089551885,2.276675196,muraille,5,5,5,5,TRUE
prairie,pReRi,prairie,NOM,3.44,2.38,9.8,2,1,7,2,CCV-CV,NOM,1.8,5,1.8,9.80000011,2.38,1.085647292,2.264277335,prairie,5,5,5,5,TRUE
coupure,kupyR,coupure,NOM,10.48,6.29,5.81,2,1,7,2,CV-CVC,NOM,1.75,4,1.85,5.80999997,6.29,1.082785369,2.255209525,coupure,5,4,4,4,FALSE
rappel,RapEl,rappel,NOM,4.24,3.77,8.31,5,1,6,2,CV-CVC,NOM,1.8,5,1.85,8.30999998,3.77,1.082066934,2.252935782,rappel,5,4,5,5,TRUE
chandail,S@daj,chandail,NOM,0.82,0.63,11.42,2,1,8,2,CV-CVY,NOM,2,4,2,11.42000012,0.63,1.080987051,2.249520056,chandail,5,4,4,4,FALSE
surnom,syRn§,surnom,NOM,7.79,6.2,5.61,2,1,6,2,CVC-CV,NOM,1.85,5,2.8,5.61000001,6.2,1.072249898,2.221969742,surnom,5,5,5,5,TRUE
usure,yzyR,usure,NOM,1.78,1.77,10,2,1,5,2,V-CVC,NOM,1.85,4,1.95,10.00000012,1.77,1.070776467,2.21733871,usure,4,4,4,4,TRUE
feuillage,f9jaZ,feuillage,NOM,1.68,1.3,10.47,2,1,9,2,CV-YVC,NOM,1.9,4,1.95,10.47000006,1.3,1.070776465,2.217338703,feuillage,5,4,4,4,FALSE
malice,malis,malice,NOM,1.29,1.22,10.47,2,1,6,2,CV-CVC,NOM,1.35,5,1.65,10.47000006,1.22,1.067814513,2.208042348,malice,5,5,5,5,TRUE
navette,navEt,navette,NOM,9.35,8.44,3.04,2,1,7,2,CV-CVC,NOM,1.75,5,1.75,3.04000005,8.44,1.05994189,2.1834187,navette,5,5,5,5,TRUE
chandelle,S@dEl,chandelle,NOM,5.15,3.51,7.91,2,1,9,2,CV-CVC,NOM,1.95,1,2.05,7.90999992,3.51,1.057666101,2.176323682,chandelle,5,4,1,4,FALSE
pâleur,pal9R,pâleur,NOM,1.38,1.38,10,2,1,6,2,CV-CVC,NOM,1.35,4,1.35,10.00000012,1.38,1.056142267,2.171578754,pâleur,5,4,4,4,FALSE
sentence,s@t@s,sentence,NOM,7.7,7.17,4.19,2,1,8,2,CV-CVC,NOM,1.85,5,1.9,4.19000003,7.17,1.055378333,2.169201757,sentence,5,5,5,5,TRUE
leader,lid9R,leader,NOM,12.72,10.28,0.95,3,1,6,2,CV-CVC,NOM,1.5,5,1.5,0.94999999,10.28,1.050379756,2.153677387,leader,5,5,5,5,TRUE
andouille,@duj,andouille,NOM,6.94,6.29,4.86,2,1,9,2,V-CVY,NOM,1.75,4,1.9,4.86000005,6.29,1.047274869,2.144059521,andouille,4,4,4,4,TRUE
idole,idOl,idole,NOM,5.43,4.77,6.35,2,1,5,2,V-CVC,NOM,1.75,3,1.85,6.35000002,4.77,1.046104788,2.140440016,idole,4,3,3,3,FALSE
noyau,nwajo,noyau,NOM,4.15,3.71,7.36,2,1,5,2,CYV-YV,NOM,1.4,5,1.75,7.36000005,3.71,1.044147623,2.134391881,noyau,5,5,5,5,TRUE
chauffage,SofaZ,chauffage,NOM,4.96,4.96,6.08,1,1,9,2,CV-CVC,NOM,1.8,5,1.9,6.08000004,4.96,1.042969075,2.130753566,chauffage,5,5,5,5,TRUE
pilule,pilyl,pilule,NOM,22.64,6.1,4.86,2,1,6,2,CV-CVC,NOM,1.95,4,2,4.86000005,6.1,1.039810556,2.121016549,pilule,5,4,4,4,FALSE
marraine,maREn,marraine,NOM,2.74,2.52,8.38,3,1,8,2,CV-CVC,NOM,1.4,4,1.45,8.38000004,2.52,1.0374265,2.113680241,marraine,5,5,4,5,TRUE
karma,kaRma,karma,NOM,10.73,10.73,0.14,2,1,5,2,CVC-CV,NOM,1.3,5,1.6,0.14,10.73,1.036229544,2.110001212,karma,5,5,5,5,TRUE
danseur,d@s9R,danseur,NOM,23.05,5.85,5,2,1,7,2,CV-CVC,NOM,1.7,4,1.75,4.99999999,5.85,1.035429738,2.10754448,danseur,5,4,4,4,FALSE
minus,minys,minus,NOM,8.35,8.35,2.5,1,1,5,2,CV-CVC,NOM,1.8,5,1.8,2.49999996,8.35,1.035429737,2.107544476,minus,5,5,5,5,TRUE
resto,REsto,resto,NOM,10.47,9.36,1.42,4,1,5,2,CVC-CV,NOM,1.5,5,1.7,1.42000002,9.36,1.032618762,2.098920269,resto,5,5,5,5,TRUE
déluge,delyZ,déluge,NOM,2.53,2.51,8.18,2,1,6,2,CV-CVC,NOM,1.95,5,2.05,8.17999997,2.51,1.028977704,2.087772819,déluge,5,5,5,5,TRUE
bagage,bagaZ,bagage,NOM,29.69,3.21,7.43,3,1,6,2,CV-CVC,NOM,1.75,5,1.75,7.42999991,3.21,1.026941624,2.081550724,bagage,5,5,5,5,TRUE
aplomb,apl§,aplomb,NOM,1.61,1.61,8.99,2,1,6,2,V-CCV,NOM,1.5,4,2.55,8.99000004,1.61,1.025305867,2.076557988,aplomb,4,4,4,4,TRUE
saucisse,sosis,saucisse,NOM,15.89,7.37,3.18,2,1,8,2,CV-CVC,NOM,1.95,5,1.95,3.17999998,7.37,1.023252459,2.070298053,saucisse,5,5,5,5,TRUE
iris,iRis,iris,NOM,3.93,3.93,6.42,1,1,4,2,V-CVC,NOM,1.5,4,1.85,6.42000008,3.93,1.014940353,2.045044274,iris,4,4,4,4,TRUE
croquis,kRoki,croquis,NOM,2.63,2.63,7.64,1,1,7,2,CCV-CV,NOM,1.7,5,1.8,7.63999995,2.63,1.011570441,2.0348452,croquis,5,5,5,5,TRUE
pétard,petaR,pétard,NOM,7.19,4.77,5.47,2,1,6,2,CV-CVC,NOM,1.6,5,1.65,5.46999999,4.77,1.010299956,2.031005958,pétard,5,5,5,5,TRUE
laideur,lEd9R,laideur,NOM,1.44,1.44,8.78,2,1,7,2,CV-CVC,NOM,1.75,4,1.8,8.77999989,1.44,1.009450891,2.028441993,laideur,5,4,4,4,FALSE
torchon,tORS§,torchon,NOM,3.48,2.95,7.23,2,1,7,2,CVC-CV,NOM,1.65,5,2.55,7.23000009,2.95,1.007747782,2.023303374,torchon,5,5,5,5,TRUE
banane,banan,banane,NOM,11.14,6.09,4.05,2,1,6,2,CV-CVC,NOM,1.7,5,1.8,4.05000002,6.09,1.006037956,2.018150324,banane,5,5,5,5,TRUE
pénis,penis,pénis,NOM,8.11,8.11,1.96,1,1,5,2,CV-CVC,NOM,1.55,5,1.75,1.95999999,8.11,1.00302947,2.009097588,pénis,5,5,5,5,TRUE
finesse,finEs,finesse,NOM,2.38,2.21,7.84,2,1,7,2,CV-CVC,NOM,1.65,5,1.75,7.8400001,2.21,1.002166066,2.00650289,finesse,5,5,5,5,TRUE
palace,palas,palace,NOM,4.85,4.56,5.47,2,1,6,2,CV-CVC,NOM,1.65,5,1.8,5.46999999,4.56,1.001300933,2.00390449,palace,5,5,5,5,TRUE
famine,famin,famine,NOM,4.88,4.4,5.61,2,1,6,2,CV-CVC,NOM,1.65,5,1.75,5.61000001,4.4,1.000434078,2.001302422,famine,5,5,5,5,TRUE
radar,RadaR,radar,NOM,10.36,8.05,1.96,2,1,5,2,CV-CVC,NOM,1.9,5,2,1.95999999,8.05,1.000434077,2.00130242,radar,5,5,5,5,TRUE
